,RECIPE_ID,IRDNT_NM,GROUP,SUBGROUP
573,6921843,"['물엿', '고추', '설탕', '마늘', '쌈장', '참기름', '된장', '참깨']","['당류', '조미료류', '채소류', '견과류 및 종실류', '유지류']","['물엿', '고추', '설탕', '마늘', '쌈장', '참기름', '된장', '참깨']"
574,6943482,"['노른자', '우유', '설탕', '꿀물엿또는시럽류', '흰자', '카놀라유', '중력분']","['당류', '곡류 및 그 제품', '우유 및 유제품류', '난류', '유지류']","['유채씨기름', '우유', '물엿', '밀', '설탕', '달걀']"
575,7000204,"['상추', '깨', '간장', '설탕', '고춧가루', '마늘', '도토리묵', '파', '참기름', '매실청', '양파', '당근']","['당류', '곡류 및 그 제품', '조미료류', '과실류', '채소류', '견과류 및 종실류', '유지류']","['상추', '간장', '설탕', '고춧가루', '마늘', '도토리묵', '파', '참기름', '매실청', '참깨', '양파', '당근']"
576,111,"['간장', '고춧가루', '마늘', '식용유', '생강즙', '파', '무', '꽁치']","['어패류 및 기타 수산물', '유지류', '조미료류', '채소류']","['간장', '고춧가루', '마늘', '생강', '파', '무', '혼합식물성유', '꽁치']"
577,179,"['취나물', '콩나물', '소금', '간장', '고추', '마늘', '돼지고기', '파', '참기름', '무', '쌀']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '유지류']","['취나물', '콩나물', '소금', '간장', '고추', '마늘', '돼지고기', '파', '참기름', '무', '멥쌀']"
578,237,"['소금', '고추', '간장', '고춧가루', '마늘', '후춧가루', '두부', '돼지고기', '파', '참기름', '느타리버섯', '표고버섯', '팽이버섯', '양파', '김치']","['조미료류', '버섯류', '육류', '두류', '채소류', '유지류']","['소금', '고추', '간장', '고춧가루', '마늘', '두부', '돼지고기', '파', '참기름', '느타리버섯', '표고버섯', '후추', '팽이버섯', '양파', '김치']"
579,280,"['풋마늘', '소금', '간장', '마늘', '밀가루', '생강즙', '파', '참기름', '갑오징어']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '채소류', '유지류']","['마늘종', '소금', '밀', '간장', '마늘', '생강', '오징어', '파', '참기름']"
580,731429,"['간장', '마늘', '통깨', '새송이버섯', '파', '화이트와인']","['조미료류', '버섯류', '주류', '채소류', '견과류 및 종실류']","['간장', '마늘', '큰느타리버섯(새송이버섯)', '파', '참깨', '포도주']"
581,1083529,"['물엿', '간장', '청주', '설탕', '마늘', '후춧가루', '통깨', '돼지고기', '파', '참기름', '맛술', '쪽파나대파', '팽이버섯', '생강즙이나가루', '굴소스']","['당류', '조미료류', '버섯류', '육류', '주류', '채소류', '견과류 및 종실류', '유지류']","['물엿', '간장', '청주', '설탕', '굴 소스', '마늘', '생강', '돼지고기', '참깨', '파', '참기름', '맛술', '후추', '팽이버섯']"
582,2422487,"['청주', '굴', '밀가루', '파', '달걀', '당근']","['곡류 및 그 제품', '어패류 및 기타 수산물', '주류', '채소류', '난류']","['밀', '청주', '굴', '파', '달걀', '당근']"
583,5816092,"['차돌박이', '매실원액', '간장', '숙주', '마늘', '파', '달래', '맛술']","['과실류', '육류', '조미료류', '채소류']","['간장', '소고기', '마늘', '매실', '숙주나물', '파', '달래', '맛술']"
584,56,"['배추김치', '고춧가루', '마늘', '육수', '돼지고기', '생강즙', '참기름', '파', '가래떡']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '유지류']","['멥쌀떡', '고춧가루', '소고기', '마늘', '생강', '돼지고기', '참기름', '파', '김치']"
585,119,"['콩나물', '배추김치', '소금', '고추', '게맛살', '고춧가루', '마늘', '햄', '참기름', '파', '표고버섯', '라면', '당근']","['어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '조리가공품류', '채소류', '유지류']","['콩나물', '소금', '고추', '게맛살', '고춧가루', '마늘', '햄', '참기름', '파', '표고버섯', '라면', '당근', '김치']"
586,181,"['말린표고버섯', '고추', '마늘', '육수용멸치', '두부', '바지락', '파', '된장', '달래']","['어패류 및 기타 수산물', '조미료류', '버섯류', '두류', '채소류']","['고추', '마늘', '두부', '바지락', '멸치', '파', '된장', '달래', '표고버섯']"
587,311,"['호박', '고추', '마늘', '양송이버섯', '두부', '청국장', '파', '느타리버섯', '표고버섯', '쌀', '팽이버섯']","['곡류 및 그 제품', '조미료류', '버섯류', '조리가공품류', '두류', '채소류']","['호박', '고추', '마늘', '양송이버섯', '두부', '청국장', '파', '느타리버섯', '표고버섯', '팽이버섯', '멥쌀']"
588,445,"['고추', '고춧가루', '마늘', '두부', '애호박', '멸치', '참기름', '파', '표고버섯', '다시마', '순창콩된장']","['어패류 및 기타 수산물', '조미료류', '버섯류', '해조류', '두류', '채소류', '유지류']","['호박', '고추', '고춧가루', '마늘', '두부', '멸치', '참기름', '파', '된장', '표고버섯', '다시마']"
589,90834,"['오이', '액젓', '고춧가루', '마늘', '매실액', '돛나물', '부추', '양파']","['과실류', '어패류 및 기타 수산물', '조미료류', '채소류']","['오이', '고춧가루', '돌나물', '마늘', '매실', '까나리젓', '부추', '양파']"
590,665647,"['간장', '고추', '마늘', '포도씨유', '꽃빵', '돼지고기', '청정원매콤한해물굴소스', '피망', '당면', '파프리카', '부추', '양파']","['곡류 및 그 제품', '조미료류', '육류', '감자 및 전분류', '채소류', '유지류']","['빵', '간장', '고추', '굴 소스', '마늘', '포도씨유', '돼지고기', '피망', '당면', '파프리카', '부추', '양파']"
591,700885,"['닭고기', '간장', '고추', '고춧가루', '마늘', '참기름', '파', '요리술', '쌀', '굴소스']","['곡류 및 그 제품', '조미료류', '육류', '주류', '채소류', '유지류']","['닭고기', '간장', '굴 소스', '고춧가루', '고추', '마늘', '참기름', '파', '맛술', '멥쌀']"
592,769870,"['올리고당', '국멸치', '간장', '고추', '고춧가루', '마늘', '멸치액젓', '참기름', '파', '깻잎', '양파']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류', '유지류']","['물엿', '간장', '고추', '고춧가루', '마늘', '멸치', '참기름', '파', '멸치젓', '양파', '들깻잎']"
593,781722,"['호박', '새우살', '간장', '청주', '설탕', '춘장', '마늘', '돼지고기', '양파', '굴소스']","['당류', '어패류 및 기타 수산물', '조미료류', '육류', '주류', '채소류']","['호박', '간장', '청주', '설탕', '굴 소스', '마늘', '춘장', '돼지고기', '새우', '양파']"
594,922951,"['레몬즙', '마늘', '홀그레인머스타드', '감자中크기', '프랑크소시지', '올리브유']","['조미료류', '과실류', '육류', '감자 및 전분류', '유지류']","['소시지', '마늘', '감자', '겨자', '레몬', '올리브유']"
595,1005515,"['대구또는생태', '고춧가루', '마늘', '곤이', '멸치육수']","['어패류 및 기타 수산물', '조미료류']","['고춧가루', '마늘', '명태', '멸치', '대구']"
596,1023513,"['사과중', '물엿', '대파뿌리', '간장', '청주', '마늘', '생강', '배중', '돼지등갈비', '참기름', '무', '매실엑기스', '은행', '녹차잎', '양파', '당근']","['당류', '조미료류', '차류', '과실류', '육류', '주류', '채소류', '견과류 및 종실류', '유지류']","['배', '물엿', '간장', '청주', '마늘', '생강', '매실', '돼지고기', '참기름', '무', '파', '은행', '녹차', '양파', '당근', '사과']"
597,1046159,"['들깨가루', '고추', '고춧가루', '소고기', '마늘', '밀가루', '멸치', '파', '된장', '다시마', '삶은우거지']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '육류', '해조류', '채소류', '견과류 및 종실류']","['밀', '배추', '고추', '고춧가루', '소고기', '마늘', '들깨', '멸치', '파', '된장', '다시마']"
598,1095605,"['물엿', '간장', '고춧가루', '마늘', '두부', '참기름', '파', '돼지삼겹살', '양파', '김치']","['당류', '조미료류', '육류', '두류', '채소류', '유지류']","['물엿', '간장', '고춧가루', '마늘', '두부', '돼지고기', '참기름', '파', '양파', '김치']"
599,1364640,"['취나물', '마늘', '통깨', '들기름', '된장', '어슷썬대파']","['유지류', '조미료류', '채소류', '견과류 및 종실류']","['취나물', '마늘', '들기름', '된장', '파', '참깨']"
600,1387951,"['고추', '마늘', '감자', '애호박', '멸치', '파', '된장', '양파']","['감자 및 전분류', '어패류 및 기타 수산물', '조미료류', '채소류']","['호박', '고추', '마늘', '감자', '멸치', '파', '된장', '양파']"
601,1393909,"['소금', '고추', '간장', '마늘', '굴소스']","['조미료류', '채소류']","['소금', '고추', '굴 소스', '간장', '마늘']"
602,1400024,"['콩나물', '김치국물', '고추', '고춧가루', '새우젓', '마늘', '파', '멸치다시마육수', '잘게썬김치']","['어패류 및 기타 수산물', '조미료류', '채소류']","['콩나물', '고추', '고춧가루', '새우젓', '마늘', '멸치', '파', '김치']"
603,1584960,"['배', '물엿', '쪽파', '청양고춧가루', '매실원액', '고추', '간장', '고춧가루', '마늘', '생강즙', '꽃게', '깨간것', '양파']","['당류', '어패류 및 기타 수산물', '조미료류', '과실류', '채소류', '견과류 및 종실류']","['배', '물엿', '고추', '간장', '고춧가루', '마늘', '생강', '게', '매실', '파', '참깨', '양파']"
604,1587429,"['다시마육수', '콩나물', '마늘', '다시마작은것']","['조미료류', '채소류', '해조류']","['콩나물', '마늘', '다시마']"
605,1655442,"['쪽파', '다시마육수멸치육수', '마늘', '고춧가루듬뿍', '무', '오징어채', '까나리액젓']","['어패류 및 기타 수산물', '조미료류', '채소류', '해조류']","['고춧가루', '마늘', '오징어', '까나리젓', '파', '무', '다시마']"
606,1698740,"['호박', '소금', '낙지', '모시조개', '마늘', '무', '새우']","['어패류 및 기타 수산물', '조미료류', '채소류']","['호박', '소금', '낙지', '마늘', '무', '새우', '조개']"
607,1700193,"['올리고당', '깨', '간장', '마늘', '맛술', '어묵', '송송썬파']","['당류', '어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '채소류']","['물엿', '간장', '마늘', '파', '맛술', '어묵', '참깨']"
608,1867091,"['매실액기스', '쪽파', '소금', '배추', '고춧가루', '새우젓', '마늘', '배즙', '멸치액젓', '밀가루', '멸치다싯물', '무', '부추']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '과실류', '채소류']","['밀', '소금', '배추', '고춧가루', '새우젓', '마늘', '배즙', '매실', '멸치', '파', '무', '부추', '멸치젓']"
609,1876120,"['올리고당', '소고기', '마늘', '매실액', '참기름', '밥', '굴소스']","['당류', '곡류 및 그 제품', '조미료류', '과실류', '육류', '유지류']","['물엿', '굴 소스', '소고기', '마늘', '멥쌀밥', '매실', '참기름']"
610,2013424,"['올리고당', '조기큰것', '멸치다시물', '고추', '간장', '고춧가루', '마늘', '생강', '들기름', '무우']","['당류', '어패류 및 기타 수산물', '조미료류', '채소류', '유지류']","['물엿', '고추', '간장', '고춧가루', '마늘', '생강', '멸치', '들기름', '무', '조기(참조기)']"
611,2301701,"['매실액기스', '영양부추', '고춧가루', '마늘', '멸치액젓']","['과실류', '어패류 및 기타 수산물', '조미료류', '채소류']","['고춧가루', '마늘', '매실', '부추', '멸치젓']"
612,2380465,"['고추', '고춧가루', '마늘', '생강', '두부', '동태', '파', '무', '양파']","['어패류 및 기타 수산물', '두류', '조미료류', '채소류']","['고추', '고춧가루', '마늘', '생강', '두부', '명태', '파', '무', '양파']"
613,2398182,"['불림미역', '마늘', '두부', '멸치다싯물', '참기름', '된장']","['어패류 및 기타 수산물', '조미료류', '해조류', '두류', '유지류']","['마늘', '두부', '멸치', '참기름', '된장', '미역']"
614,2693254,"['간장', '마늘', '오일', '조청']","['당류', '유지류', '조미료류']","['간장', '마늘', '올리브유', '조청']"
615,3190886,"['올리고당', '참기름', '마늘', '데리야끼소스']","['당류', '유지류', '조미료류']","['참기름', '마늘', '물엿', '데리야끼 소스']"
616,3291304,"['들깨가루', '고추', '고춧가루', '마늘', '들기름', '파', '된장', '멸치다시마육수', '시판사골국물', '삶은우거지']","['어패류 및 기타 수산물', '조미료류', '육류', '채소류', '견과류 및 종실류', '유지류']","['고추', '배추', '고춧가루', '소고기', '마늘', '들깨', '들기름', '멸치', '파', '된장']"
617,3407760,"['쪽파', '식초', '고추', '고춧가루', '마늘', '참기름', '치자단무지']","['유지류', '조미료류', '채소류']","['식초', '고추', '고춧가루', '마늘', '참기름', '파', '단무지']"
618,5256531,"['간장', '마늘', '토란', '감자', '파', '다시마', '쇠고기국거리']","['조미료류', '육류', '해조류', '감자 및 전분류', '채소류']","['간장', '소고기', '마늘', '토란', '감자', '파', '다시마']"
619,6345925,['마늘'],['조미료류'],['마늘']
620,6630762,"['식초', '올리브오일', '간장', '레몬즙', '설탕', '마늘']","['과실류', '유지류', '조미료류', '당류']","['식초', '간장', '설탕', '마늘', '레몬', '올리브유']"
621,6834871,"['배', '상추', '고추', '마늘', '오징어', '깻잎', '양파', '당근']","['과실류', '어패류 및 기타 수산물', '조미료류', '채소류']","['배', '상추', '고추', '마늘', '오징어', '양파', '당근', '들깻잎']"
622,6838607,"['다슬기', '청주', '고춧가루', '마늘', '다슬기무침용-달걀', '다슬기무침용-밀가루', '멸치', '파', '된장', '얇은무', '멸치육수물', '다시마', '다슬기무침용-아욱', '부추', '양파']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '해조류', '주류', '채소류', '난류']","['밀', '다슬기', '청주', '고춧가루', '마늘', '멸치', '무시래기', '파', '된장', '달걀', '다시마', '아욱', '부추', '양파']"
623,6839925,"['올리고당', '매실액기스', '간장', '마늘', '식용유', '마늘쫑']","['당류', '유지류', '조미료류', '과실류']","['물엿', '간장', '마늘', '매실', '혼합식물성유']"
624,6845695,"['파', '마늘', '포기김치', '간장']","['조미료류', '채소류']","['파', '마늘', '간장', '김치']"
625,6851196,"['마늘', '참기름', '된장', '매실청', '비름나물']","['과실류', '유지류', '조미료류', '채소류']","['마늘', '비름', '참기름', '된장', '매실청']"
626,6857865,"['물엿', '간장', '고춧가루', '마늘', '매실액', '열무크게', '참기름']","['당류', '조미료류', '과실류', '채소류', '유지류']","['물엿', '간장', '고춧가루', '열무', '마늘', '매실', '참기름']"
627,6864970,"['무우청시래기', '마늘', '다시멸치', '된장', '대파뿌리만', '다시마', '까나리액젓']","['어패류 및 기타 수산물', '조미료류', '채소류', '해조류']","['마늘', '멸치', '까나리젓', '된장', '파', '무시래기', '다시마']"
628,6874057,"['냉동조기', '마늘', '청양']","['어패류 및 기타 수산물', '조미료류', '채소류']","['마늘', '조기(참조기)', '고추']"
629,6880753,"['김치국물', '마늘', '두부', '파', '무', '묵은김치']","['두류', '조미료류', '채소류']","['마늘', '두부', '파', '무', '김치']"
630,6881690,"['올리고당', '다시마육수', '간장', '고춧가루', '마늘', '생강', '건갈치']","['당류', '어패류 및 기타 수산물', '조미료류', '해조류']","['물엿', '간장', '갈치', '고춧가루', '마늘', '생강', '다시마']"
631,6881889,"['물가자미', '고춧가루', '마늘', '멸치액젓', '생강', '천일염', '엿기름가루', '조밥', '무우']","['당류', '어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '채소류']","['소금', '엿', '고춧가루', '가자미', '마늘', '생강', '조', '무', '멸치젓']"
632,6892406,"['올리고당', '간장', '마늘', '감자작은것', '양파']","['당류', '감자 및 전분류', '조미료류', '채소류']","['물엿', '간장', '마늘', '감자', '양파']"
633,6896020,"['어린열무', '고추', '마늘', '참기름', '된장', '부순깨', '양파']","['유지류', '조미료류', '채소류', '견과류 및 종실류']","['고추', '열무', '마늘', '참기름', '된장', '참깨', '양파']"
634,6932578,"['우삼겹', '고추', '고춧가루', '마늘', '두부', '감자', '파', '된장', '양파']","['조미료류', '육류', '감자 및 전분류', '두류', '채소류']","['고추', '고춧가루', '마늘', '두부', '감자', '돼지고기', '파', '된장', '양파']"
635,6933235,"['멸치다시백', '고추', '마늘', '집된장', '얼갈이배추', '파', '쌀', '양파']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류']","['고추', '마늘', '얼갈이배추', '멸치', '파', '된장', '멥쌀', '양파']"
636,6940636,"['간장', '고추', '고춧가루', '마늘', '멸치액젓', '광어서더리', '파', '무', '깻잎', '맛술', '후추']","['어패류 및 기타 수산물', '조미료류', '채소류']","['간장', '고추', '고춧가루', '마늘', '넙치(광어)', '파', '무', '맛술', '후추', '멸치젓', '들깻잎']"
637,308,"['간장', '청주', '소고기', '새우', '마늘', '후춧가루', '생강', '식용유', '참기름', '파', '완두콩', '죽순', '표고버섯', '해삼', '부추', '굴소스']","['어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '주류', '두류', '채소류', '유지류']","['완두', '간장', '청주', '소고기', '새우', '마늘', '생강', '굴 소스', '참기름', '파', '죽순', '혼합식물성유', '표고버섯', '후추', '해삼', '부추']"
638,428,"['물엿', '소금', '고추', '간장', '고운고춧가루', '마늘', '생강', '굵은고춧가루', '참기름', '파', '정종', '고등어', '양파']","['당류', '어패류 및 기타 수산물', '조미료류', '주류', '채소류', '유지류']","['물엿', '소금', '고추', '간장', '청주', '고춧가루', '마늘', '생강', '참기름', '파', '고등어', '양파']"
639,479,"['오이', '고추', '청주', '후춧가루', '포도씨유', '새송이버섯', '꽃빵', '참기름', '굴소스', '새우', '당근']","['어패류 및 기타 수산물', '곡류 및 그 제품', '조미료류', '버섯류', '주류', '채소류', '유지류']","['오이', '고추', '청주', '굴 소스', '빵', '포도씨유', '큰느타리버섯(새송이버섯)', '참기름', '후추', '새우', '당근']"
640,841240,"['간장', '허브맛솔트', '참기름', '브로콜리', '굴소스']","['유지류', '조미료류', '채소류']","['소금', '간장', '굴 소스', '참기름', '브로콜리']"
641,933469,"['소금', '핫도그빵', '간장', '고추', '설탕', '소고기', '참기름', '마늘다지기', '양파']","['당류', '곡류 및 그 제품', '조미료류', '육류', '채소류', '유지류']","['소금', '빵', '간장', '고추', '설탕', '소고기', '마늘', '참기름', '양파']"
642,1107800,"['올리고당', '레드와인', '간장', '고추', '청주', '설탕', '후춧가루', '생강가루', '우리한우', '참기름', '파', '맛술', '매운굴소스', '파프리카', '팽이버섯', '마늘다지기', '양파', '당근']","['당류', '조미료류', '버섯류', '육류', '주류', '채소류', '유지류']","['물엿', '간장', '고추', '청주', '설탕', '마늘', '팽이버섯', '생강', '굴 소스', '소고기', '참기름', '파', '맛술', '파프리카', '후추', '포도주', '양파', '당근']"
643,1754797,"['올리고당', '신김치', '간장', '고춧가루', '참기름']","['당류', '유지류', '조미료류', '채소류']","['물엿', '간장', '고춧가루', '참기름', '김치']"
644,1846356,"['올리고당', '참기름', '간장']","['당류', '유지류', '조미료류']","['참기름', '물엿', '간장']"
645,3460003,"['청주', '참기름', '뱅어포']","['어패류 및 기타 수산물', '주류', '유지류']","['청주', '참기름', '뱅어']"
646,3924119,"['간장', '고춧가루', '통깨', '참기름', '가지']","['유지류', '조미료류', '채소류', '견과류 및 종실류']","['간장', '고춧가루', '참기름', '참깨', '가지']"
647,4387547,"['꿀생강', '마늘', '아몬드', '잔멸치', '참기름', '잣', '올리브유']","['어패류 및 기타 수산물', '유지류', '조미료류', '견과류 및 종실류']","['마늘', '생강', '아몬드', '멸치', '참기름', '잣', '올리브유']"
648,6459286,"['올리고당', '간장', '소고기', '마늘', '키위', '참기름', '매실엑기스', '양파']","['당류', '조미료류', '과실류', '육류', '채소류', '유지류']","['물엿', '간장', '소고기', '마늘', '매실', '키위', '참기름', '양파']"
649,6829574,"['참기름', '땅콩', '고추']","['유지류', '채소류', '견과류 및 종실류']","['참기름', '땅콩', '고추']"
650,6842385,"['백합', '소고기', '흰다리새우살', '조개육수', '두부', '참기름', '홍합살', '무우']","['어패류 및 기타 수산물', '육류', '두류', '채소류', '유지류']","['백합', '소고기', '홍합', '두부', '참기름', '무', '새우', '조개']"
651,6842646,"['소금', '간장', '파', '참기름', '메밀가루', '김치']","['곡류 및 그 제품', '유지류', '조미료류', '채소류']","['소금', '간장', '파', '참기름', '메밀', '김치']"
652,6858250,"['청경채', '간장', '고추', '마늘', '참기름', '굴소스']","['유지류', '조미료류', '채소류']","['청경채', '간장', '굴 소스', '고추', '마늘', '참기름']"
653,6867857,"['쑥갓', '참기름', '마늘', '까나리액젓']","['어패류 및 기타 수산물', '유지류', '조미료류', '채소류']","['쑥갓', '까나리젓', '참기름', '마늘']"
654,6871015,"['소금', '오이', '찬밥', '참기름', '파', '파프리카', '양파', '굴소스']","['곡류 및 그 제품', '유지류', '조미료류', '채소류']","['소금', '오이', '굴 소스', '멥쌀밥', '참기름', '파', '파프리카', '양파']"
655,6884819,"['쪽파', '간장', '고춧가루', '마늘', '참기름', '매실청', '참깨', '참꼬막']","['어패류 및 기타 수산물', '조미료류', '과실류', '채소류', '견과류 및 종실류', '유지류']","['간장', '고춧가루', '꼬막', '마늘', '참기름', '파', '매실청', '참깨']"
656,6885147,"['소금', '고추', '간장', '참기름', '깻잎', '까나리액젓', '양파', '당근']","['어패류 및 기타 수산물', '유지류', '조미료류', '채소류']","['소금', '고추', '간장', '까나리젓', '참기름', '양파', '당근', '들깻잎']"
657,6886202,"['들기름', '참기름', '김']","['유지류', '해조류']","['들기름', '참기름', '김']"
658,6889302,"['올리고당', '간장', '참기름', '된장', '아욱', '통깨간것', '양파']","['당류', '조미료류', '채소류', '견과류 및 종실류', '유지류']","['물엿', '간장', '참기름', '된장', '아욱', '참깨', '양파']"
659,6899942,"['주키니호박', '깨', '고추', '식용유', '참기름', '손질새우', '양파']","['어패류 및 기타 수산물', '곡류 및 그 제품', '유지류', '채소류']","['호박', '고추', '참기름', '혼합식물성유', '참깨', '새우', '양파']"
660,6904026,"['전분가루', '병어', '식용유', '참기름', '맛술']","['감자 및 전분류', '어패류 및 기타 수산물', '유지류', '조미료류']","['전분', '병어', '참기름', '맛술', '혼합식물성유']"
661,6922794,"['참기름', '밀가루', '고추', '간장']","['곡류 및 그 제품', '유지류', '조미료류', '채소류']","['참기름', '밀', '고추', '간장']"
662,4526888,"['콩나물', '국물용멸치', '고추', '홍합', '무', '대구']","['어패류 및 기타 수산물', '채소류']","['콩나물', '고추', '홍합', '멸치', '무', '대구']"
663,6700315,"['소고기', '콩나물', '새송이', '팽이버섯']","['육류', '채소류', '버섯류']","['소고기', '콩나물', '큰느타리버섯(새송이버섯)', '팽이버섯']"
664,6862045,"['후랑크소세지', '콩나물', '청경채', '배추', '물에당면', '소고기', '마늘', '새송이버섯', '느타리버섯', '팽이버섯', '양파']","['조미료류', '버섯류', '육류', '감자 및 전분류', '채소류']","['콩나물', '청경채', '소시지', '배추', '소고기', '마늘', '큰느타리버섯(새송이버섯)', '느타리버섯', '당면', '팽이버섯', '양파']"
665,6934885,"['콩나물', '고춧가루', '두부', '된장', '파']","['두류', '조미료류', '채소류']","['콩나물', '고춧가루', '두부', '된장', '파']"
666,4966347,"['감자중사이즈', '쌀']","['감자 및 전분류', '곡류 및 그 제품']","['멥쌀', '감자']"
667,6948938,"['흑미', '쌀']",['곡류 및 그 제품'],['멥쌀']
668,190,"['밤', '대추', '송이버섯', '은행', '잣', '쌀']","['과실류', '곡류 및 그 제품', '견과류 및 종실류', '버섯류']","['밤', '대추', '송이버섯', '은행', '잣', '멥쌀']"
669,6901841,['쌀'],['곡류 및 그 제품'],['멥쌀']
670,7000177,"['막걸리', '대추', '잣', '쌀']","['과실류', '곡류 및 그 제품', '주류', '견과류 및 종실류']","['막걸리', '대추', '멥쌀', '잣']"
671,5,"['깐밤', '물엿', '간장', '계핏가루', '설탕', '대추', '식물성기름', '쌀', '잣']","['당류', '곡류 및 그 제품', '조미료류', '과실류', '견과류 및 종실류', '유지류']","['물엿', '밤', '계피', '간장', '설탕', '대추', '혼합식물성유', '잣', '멥쌀']"
672,180344,"['방울토마토', '셀러리', '카레가루', '햄', '밥', '달걀', '후추', '양파']","['곡류 및 그 제품', '조미료류', '육류', '채소류', '난류']","['토마토', '셀러리', '카레', '멥쌀밥', '햄', '달걀', '후추', '양파']"
673,420112,"['닭가슴살', '고추', '우스터소스', '밥', '파프리카', '양파']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['우스터 소스', '닭고기', '고추', '멥쌀밥', '파프리카', '양파']"
674,732981,['밥'],['곡류 및 그 제품'],['멥쌀밥']
675,818895,"['버터', '밥', '당근', '파프리카', '날치알', '단무지', '김치']","['어패류 및 기타 수산물', '곡류 및 그 제품', '유지류', '채소류']","['날치', '멥쌀밥', '버터', '당근', '파프리카', '단무지', '김치']"
676,1071680,"['고추', '밥', '새우', '양파', '굴소스']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '채소류']","['고추', '굴 소스', '멥쌀밥', '새우', '양파']"
677,1187008,"['김', '밥', '깻잎', '참치']","['곡류 및 그 제품', '어패류 및 기타 수산물', '채소류', '해조류']","['멥쌀밥', '김', '가다랑어', '들깻잎']"
678,3914829,"['멸치멸치볶음', '잘게썬스팸', '감자', '애호박', '밥', '파프리카', '김가루', '양파']","['곡류 및 그 제품', '어패류 및 기타 수산물', '조미료류', '육류', '해조류', '감자 및 전분류', '채소류']","['호박', '멥쌀밥', '감자', '멸치', '햄', '파프리카', '양파', '김치']"
679,6870422,"['소고기', '밥', '소금', '당근']","['육류', '곡류 및 그 제품', '조미료류', '채소류']","['소고기', '멥쌀밥', '소금', '당근']"
680,1011171,"['올리고당', '메추리알', '돼지안심한근', '대파잎과뿌리', '간장', '고추', '마늘', '생강', '메실엑기스', '달걀', '통후추', '녹차잎', '사과소', '양파']","['당류', '조미료류', '차류', '과실류', '육류', '채소류', '난류']","['메추리알', '물엿', '간장', '고추', '마늘', '생강', '돼지고기', '매실', '파', '달걀', '후추', '녹차', '양파', '사과']"
681,1616928,"['간장', '대추', '통마늘', '닭중간크기', '통후추', '쌀', '닭육수', '저민생강', '잣', '송송썬실파']","['곡류 및 그 제품', '조미료류', '과실류', '육류', '채소류', '견과류 및 종실류']","['닭고기', '간장', '대추', '마늘', '생강', '파', '후추', '잣', '멥쌀']"
682,6884867,"['단족', '타임', '간장', '청주', '설탕', '월계수잎', '통마늘', '정향', '파', '된장', '통계피', '통후추', '커피가루', '로즈마리', '양파']","['당류', '조미료류', '차류', '육류', '주류', '채소류']","['커피', '계피', '타임', '간장', '청주', '설탕', '정향', '마늘', '월계수', '돼지고기', '파', '된장', '로즈마리', '후추', '양파']"
683,481,"['신김치', '고추', '후춧가루', '식용유', '돼지고기', '파', '맛술', '표고버섯']","['조미료류', '버섯류', '육류', '채소류', '유지류']","['고추', '돼지고기', '파', '맛술', '혼합식물성유', '표고버섯', '후추', '김치']"
684,2430673,"['청경채', '다시마육수', '간장', '청주', '마늘', '양송이버섯', '돼지고기', '생강즙', '파', '달걀', '표고버섯', '굴소스']","['조미료류', '버섯류', '육류', '해조류', '주류', '채소류', '난류']","['청경채', '간장', '청주', '굴 소스', '마늘', '양송이버섯', '생강', '돼지고기', '파', '달걀', '표고버섯', '다시마']"
685,6842064,"['전분', '간장', '치킨스톡', '양송이버섯', '시금치', '맛술', '표고버섯', '양파', '굴소스']","['조미료류', '버섯류', '육류', '감자 및 전분류', '채소류']","['전분', '닭고기', '간장', '굴 소스', '양송이버섯', '시금치', '맛술', '표고버섯', '양파']"
686,6861703,"['오이', '찬밥', '달걀', '표고버섯', '피망']","['곡류 및 그 제품', '채소류', '버섯류', '난류']","['오이', '멥쌀밥', '달걀', '표고버섯', '피망']"
687,6867089,"['베이컨', '마늘', '크림치즈', '시금치', '버터', '파', '파마산치즈or체다치즈', '표고버섯줄기', '표고버섯', '빵가루', '양파']","['곡류 및 그 제품', '조미료류', '버섯류', '육류', '우유 및 유제품류', '채소류', '유지류']","['베이컨', '밀', '치즈', '마늘', '시금치', '버터', '파', '표고버섯', '양파']"
688,7000156,"['배추', '고추', '새우', '모시조개', '마늘', '오징어', '육수', '죽순', '파', '고춧기름', '표고버섯', '부추']","['어패류 및 기타 수산물', '조미료류', '버섯류', '육류', '채소류', '유지류']","['배추', '고추', '새우', '소고기', '마늘', '오징어', '죽순', '파', '고추기름', '표고버섯', '부추', '조개']"
